File Path	chrom://d9p16qn1/ChromeleonLocal/Instrument Data/HPLC/Sequences/CH 456/Alena/alena_b.seq/895.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	Spike-run3
Injection Number	9
Position	10
Comment	
Processing Method	Hot Sauce_rev1
Instrument Method	Hot Sauce_rev1
Type	Spiked
Status	Finished
Injection Date	11/1/2016
Injection Time	10:45:19 AM
Injection Volume (µl)	20.0
Dilution Factor	1.0000
Weight	1.0000

Raw Data Information:
Time Min. (min)	0.000000
Time Max. (min)	9.000000
Data Points	54000
Detector	UV
Exporting Data System	Chromeleon 7.1.1.1127
Operator	
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-1.992922
Signal Max.	92.919853
Channel	UV_VIS_1
Driver Name	VWD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.010
Max. Step (s)	0.020
Average Step (s)	0.010

Signal Parameter Information:
Signal Info	WVL:280 nm

Raw Data:
Time (min)	Step (s)	Value (mAU)
4.891667	0.010	22.581341
4.891833	0.010	22.568880
4.892000	0.010	22.564304
4.892167	0.010	22.557043
4.892333	0.010	22.564608
4.892500	0.010	22.550341
4.892667	0.010	22.533010
4.892833	0.010	22.520753
4.893000	0.010	22.480984
4.893167	0.010	22.461181
4.893333	0.010	22.464506
4.893500	0.010	22.443326
4.893667	0.010	22.437887
4.893833	0.010	22.435699
4.894000	0.010	22.440136
4.894167	0.010	22.405739
4.894333	0.010	22.368141
4.894500	0.010	22.383862
4.894667	0.010	22.357446
4.894833	0.010	22.342810
4.895000	0.010	22.300507
4.895167	0.010	22.289074
4.895333	0.010	22.288973
4.895500	0.010	22.294603
4.895667	0.010	22.255033
4.895833	0.010	22.270703
4.896000	0.010	22.303316
4.896167	0.010	22.253376
4.896333	0.010	22.229992
4.896500	0.010	22.191280
4.896667	0.010	22.196378
4.896833	0.010	22.212897
4.897000	0.010	22.197638
4.897167	0.010	22.176762
4.897333	0.010	22.156194
4.897500	0.010	22.125661
4.897667	0.010	22.129042
4.897833	0.010	22.116268
4.898000	0.010	22.081221
4.898167	0.010	22.099131
4.898333	0.010	22.058416
4.898500	0.010	22.047947
4.898667	0.010	22.045304
4.898833	0.010	22.037706
4.899000	0.010	21.991907
4.899167	0.010	22.010854
4.899333	0.010	21.994139
4.899500	0.010	21.981662
4.899667	0.010	21.976967
4.899833	0.010	21.996061
4.900000	0.010	21.957605
4.900167	0.010	21.944928
4.900333	0.010	21.923498
4.900500	0.010	21.897592
4.900667	0.010	21.880783
4.900833	0.010	21.864230
4.901000	0.010	21.861914
4.901167	0.010	21.880077
4.901333	0.010	21.831751
4.901500	0.010	21.839449
4.901667	0.010	21.806532
4.901833	0.010	21.822769
4.902000	0.010	21.794911
4.902167	0.010	21.781851
4.902333	0.010	21.776231
4.902500	0.010	21.756753
4.902667	0.010	21.740042
4.902833	0.010	21.690642
4.903000	0.010	21.686951
4.903167	0.010	21.691057
4.903333	0.010	21.677421
4.903500	0.010	21.657663
4.903667	0.010	21.640734
4.903833	0.010	21.666157
4.904000	0.010	21.628914
4.904167	0.010	21.619844
4.904333	0.010	21.590677
4.904500	0.010	21.568765
4.904667	0.010	21.572303
4.904833	0.010	21.561239
4.905000	0.010	21.531097
4.905167	0.010	21.485005
4.905333	0.010	21.498590
4.905500	0.010	21.500855
4.905667	0.010	21.528614
4.905833	0.010	21.499675
4.906000	0.010	21.475450
4.906167	0.010	21.489006
4.906333	0.010	21.440297
4.906500	0.010	21.429662
4.906667	0.010	21.398596
4.906833	0.010	21.384468
4.907000	0.010	21.365195
4.907167	0.010	21.374108
4.907333	0.010	21.355891
4.907500	0.010	21.330022
4.907667	0.010	21.368623
4.907833	0.010	21.300624
4.908000	0.010	21.296725
4.908167	0.010	21.314897
4.908333	0.010	21.279694
4.908500	0.010	21.256335
4.908667	0.010	21.261141
4.908833	0.010	21.268657
4.909000	0.010	21.210134
4.909167	0.010	21.217725
4.909333	0.010	21.191056
4.909500	0.010	21.199158
4.909667	0.010	21.221696
4.909833	0.010	21.184882
4.910000	0.010	21.220652
4.910167	0.010	21.163517
4.910333	0.010	21.123308
4.910500	0.010	21.131007
4.910667	0.010	21.092486
4.910833	0.010	21.108500
4.911000	0.010	21.115037
4.911167	0.010	21.090443
4.911333	0.010	21.077227
4.911500	0.010	21.072905
4.911667	0.010	21.060863
4.911833	0.010	21.026828
4.912000	0.010	21.027938
4.912167	0.010	21.003569
4.912333	0.010	21.009984
4.912500	0.010	20.982654
4.912667	0.010	20.982627
4.912833	0.010	20.987881
4.913000	0.010	20.976896
4.913167	0.010	20.950540
4.913333	0.010	20.922707
4.913500	0.010	20.897136
4.913667	0.010	20.887605
4.913833	0.010	20.896782
4.914000	0.010	20.871242
4.914167	0.010	20.861088
4.914333	0.010	20.844046
4.914500	0.010	20.814789
4.914667	0.010	20.815769
4.914833	0.010	20.791506
4.915000	0.010	20.800283
4.915167	0.010	20.795460
4.915333	0.010	20.780048
4.915500	0.010	20.747943
4.915667	0.010	20.728037
4.915833	0.010	20.739497
4.916000	0.010	20.707423
4.916167	0.010	20.713493
4.916333	0.010	20.687228
4.916500	0.010	20.715552
4.916667	0.010	20.651151
4.916833	0.010	20.656098
4.917000	0.010	20.656867
4.917167	0.010	20.643583
4.917333	0.010	20.664180
4.917500	0.010	20.657289
4.917667	0.010	20.679975
4.917833	0.010	20.640008
4.918000	0.010	20.602427
4.918167	0.010	20.553162
4.918333	0.010	20.554747
4.918500	0.010	20.533977
4.918667	0.010	20.519787
4.918833	0.010	20.513218
4.919000	0.010	20.512251
4.919167	0.010	20.518039
4.919333	0.010	20.485639
4.919500	0.010	20.470664
4.919667	0.010	20.446978
4.919833	0.010	20.421982
4.920000	0.010	20.406500
4.920167	0.010	20.415861
4.920333	0.010	20.401803
4.920500	0.010	20.411932
4.920667	0.010	20.412114
4.920833	0.010	20.397394
4.921000	0.010	20.386777
4.921167	0.010	20.355550
4.921333	0.010	20.342823
4.921500	0.010	20.316738
4.921667	0.010	20.315976
4.921833	0.010	20.314751
4.922000	0.010	20.310694
4.922167	0.010	20.306250
4.922333	0.010	20.287439
4.922500	0.010	20.298874
4.922667	0.010	20.274306
4.922833	0.010	20.262735
4.923000	0.010	20.231698
4.923167	0.010	20.214832
4.923333	0.010	20.214306
4.923500	0.010	20.216462
4.923667	0.010	20.200917
4.923833	0.010	20.169440
4.924000	0.010	20.175769
4.924167	0.010	20.172511
4.924333	0.010	20.152531
4.924500	0.010	20.130059
4.924667	0.010	20.097411
4.924833	0.010	20.098406
4.925000	0.010	20.068014
4.925167	0.010	20.070495
4.925333	0.010	20.050283
4.925500	0.010	20.065371
4.925667	0.010	20.043398
4.925833	0.010	20.062136
4.926000	0.010	20.019474
4.926167	0.010	20.005301
4.926333	0.010	19.992431
4.926500	0.010	19.990314
4.926667	0.010	19.976144
4.926833	0.010	19.959875
4.927000	0.010	19.954494
4.927167	0.010	19.959903
4.927333	0.010	19.936889
4.927500	0.010	19.923826
4.927667	0.010	19.907292
4.927833	0.010	19.902465
4.928000	0.010	19.886929
4.928167	0.010	19.909207
4.928333	0.010	19.866743
4.928500	0.010	19.906492
4.928667	0.010	19.843998
4.928833	0.010	19.820921
4.929000	0.010	19.825744
4.929167	0.010	19.859118
4.929333	0.010	19.790386
4.929500	0.010	19.787101
4.929667	0.010	19.769750
4.929833	0.010	19.743656
4.930000	0.010	19.764209
4.930167	0.010	19.731196
4.930333	0.010	19.723377
4.930500	0.010	19.745437
4.930667	0.010	19.725479
4.930833	0.010	19.712532
4.931000	0.010	19.702443
4.931167	0.010	19.688948
4.931333	0.010	19.655984
4.931500	0.010	19.691769
4.931667	0.010	19.663880
4.931833	0.010	19.661200
4.932000	0.010	19.623450
4.932167	0.010	19.602443
4.932333	0.010	19.627689
4.932500	0.010	19.605364
4.932667	0.010	19.566406
4.932833	0.010	19.568498
4.933000	0.010	19.566824
4.933167	0.010	19.577601
4.933333	0.010	19.537913
4.933500	0.010	19.510899
4.933667	0.010	19.492069
4.933833	0.010	19.474028
4.934000	0.010	19.502342
4.934167	0.010	19.513894
4.934333	0.010	19.511640
4.934500	0.010	19.460007
4.934667	0.010	19.455083
4.934833	0.010	19.435794
4.935000	0.010	19.450895
4.935167	0.010	19.406328
4.935333	0.010	19.398141
4.935500	0.010	19.375949
4.935667	0.010	19.359216
4.935833	0.010	19.382079
4.936000	0.010	19.367322
4.936167	0.010	19.332194
4.936333	0.010	19.315144
4.936500	0.010	19.319143
4.936667	0.010	19.279962
4.936833	0.010	19.298685
4.937000	0.010	19.252757
4.937167	0.010	19.275227
4.937333	0.010	19.258473
4.937500	0.010	19.278602
4.937667	0.010	19.266981
4.937833	0.010	19.275349
4.938000	0.010	19.254554
4.938167	0.010	19.215391
4.938333	0.010	19.236429
4.938500	0.010	19.194547
4.938667	0.010	19.197955
4.938833	0.010	19.182194
4.939000	0.010	19.179800
4.939167	0.010	19.134955
4.939333	0.010	19.147459
4.939500	0.010	19.156414
4.939667	0.010	19.147560
4.939833	0.010	19.106105
4.940000	0.010	19.101813
4.940167	0.010	19.074017
4.940333	0.010	19.095843
4.940500	0.010	19.093477
4.940667	0.010	19.091869
4.940833	0.010	19.055838
4.941000	0.010	19.061254
4.941167	0.010	19.020346
4.941333	0.010	19.032464
4.941500	0.010	19.006414
4.941667	0.010	18.978695
4.941833	0.010	18.999304
4.942000	0.010	18.981709
4.942167	0.010	18.960743
4.942333	0.010	18.976223
4.942500	0.010	18.961659
4.942667	0.010	18.928911
4.942833	0.010	18.903903
4.943000	0.010	18.890493
4.943167	0.010	18.839372
4.943333	0.010	18.854214
4.943500	0.010	18.843199
4.943667	0.010	18.848490
4.943833	0.010	18.810975
4.944000	0.010	18.840764
4.944167	0.010	18.817153
4.944333	0.010	18.809020
4.944500	0.010	18.796060
4.944667	0.010	18.808238
4.944833	0.010	18.779148
4.945000	0.010	18.771934
4.945167	0.010	18.787870
4.945333	0.010	18.768256
4.945500	0.010	18.743834
4.945667	0.010	18.730722
4.945833	0.010	18.741007
4.946000	0.010	18.724998
4.946167	0.010	18.710028
4.946333	0.010	18.677661
4.946500	0.010	18.673515
4.946667	0.010	18.679255
4.946833	0.010	18.685739
4.947000	0.010	18.671385
4.947167	0.010	18.659848
4.947333	0.010	18.629910
4.947500	0.010	18.610838
4.947667	0.010	18.614969
4.947833	0.010	18.619477
4.948000	0.010	18.573457
4.948167	0.010	18.551592
4.948333	0.010	18.522932
4.948500	0.010	18.579478
4.948667	0.010	18.573366
4.948833	0.010	18.558630
4.949000	0.010	18.538707
4.949167	0.010	18.549755
4.949333	0.010	18.522476
4.949500	0.010	18.512611
4.949667	0.010	18.522394
4.949833	0.010	18.512491
4.950000	0.010	18.466322
4.950167	0.010	18.449733
4.950333	0.010	18.463963
4.950500	0.010	18.392183
4.950667	0.010	18.413911
4.950833	0.010	18.401362
4.951000	0.010	18.416413
4.951167	0.010	18.412111
4.951333	0.010	18.434181
4.951500	0.010	18.402928
4.951667	0.010	18.363547
4.951833	0.010	18.366378
4.952000	0.010	18.346049
4.952167	0.010	18.319423
4.952333	0.010	18.317140
4.952500	0.010	18.305039
4.952667	0.010	18.311903
4.952833	0.010	18.311327
4.953000	0.010	18.283232
4.953167	0.010	18.280395
4.953333	0.010	18.277341
4.953500	0.010	18.267969
4.953667	0.010	18.259736
4.953833	0.010	18.231050
4.954000	0.010	18.228448
4.954167	0.010	18.209286
4.954333	0.010	18.215473
4.954500	0.010	18.185095
4.954667	0.010	18.160699
4.954833	0.010	18.163313
4.955000	0.010	18.179322
4.955167	0.010	18.168495
4.955333	0.010	18.144228
4.955500	0.010	18.162780
4.955667	0.010	18.134590
4.955833	0.010	18.100274
4.956000	0.010	18.123348
4.956167	0.010	18.127315
4.956333	0.010	18.102487
4.956500	0.010	18.095980
4.956667	0.010	18.094082
4.956833	0.010	18.072809
4.957000	0.010	18.061867
4.957167	0.010	18.039091
4.957333	0.010	18.023979
4.957500	0.010	17.998905
4.957667	0.010	18.007524
4.957833	0.010	17.996887
4.958000	0.010	18.009113
4.958167	0.010	17.982508
4.958333	0.010	17.935554
4.958500	0.010	17.914101
4.958667	0.010	17.928123
4.958833	0.010	17.890907
4.959000	0.010	17.921319
4.959167	0.010	17.895908
4.959333	0.010	17.904710
4.959500	0.010	17.889302
4.959667	0.010	17.861161
4.959833	0.010	17.839393
4.960000	0.010	17.849284
4.960167	0.010	17.840985
4.960333	0.010	17.827998
4.960500	0.010	17.825672
4.960667	0.010	17.817931
4.960833	0.010	17.825582
4.961000	0.010	17.834239
4.961167	0.010	17.826135
4.961333	0.010	17.808830
4.961500	0.010	17.786167
4.961667	0.010	17.779910
4.961833	0.010	17.745482
4.962000	0.010	17.750602
4.962167	0.010	17.707524
4.962333	0.010	17.697917
4.962500	0.010	17.703358
4.962667	0.010	17.720824
4.962833	0.010	17.681530
4.963000	0.010	17.690212
4.963167	0.010	17.667261
4.963333	0.010	17.669566
4.963500	0.010	17.644231
4.963667	0.010	17.603217
4.963833	0.010	17.587980
4.964000	0.010	17.594487
4.964167	0.010	17.619249
4.964333	0.010	17.622867
4.964500	0.010	17.595095
4.964667	0.010	17.579397
4.964833	0.010	17.594852
4.965000	0.010	17.574422
4.965167	0.010	17.588211
4.965333	0.010	17.573971
4.965500	0.010	17.548323
4.965667	0.010	17.543164
4.965833	0.010	17.524242
4.966000	0.010	17.513393
4.966167	0.010	17.511963
4.966333	0.010	17.522263
4.966500	0.010	17.498175
4.966667	0.010	17.483192
4.966833	0.010	17.483745
4.967000	0.010	17.484759
4.967167	0.010	17.474811
4.967333	0.010	17.467560
4.967500	0.010	17.432242
4.967667	0.010	17.448361
4.967833	0.010	17.417120
4.968000	0.010	17.415195
4.968167	0.010	17.402969
4.968333	0.010	17.422361
4.968500	0.010	17.378605
4.968667	0.010	17.360990
4.968833	0.010	17.360585
4.969000	0.010	17.334230
4.969167	0.010	17.363044
4.969333	0.010	17.374603
4.969500	0.010	17.346752
4.969667	0.010	17.311096
4.969833	0.010	17.277778
4.970000	0.010	17.269806
4.970167	0.010	17.243677
4.970333	0.010	17.258941
4.970500	0.010	17.274597
4.970667	0.010	17.256702
4.970833	0.010	17.244933
4.971000	0.010	17.223512
4.971167	0.010	17.207772
4.971333	0.010	17.203592
4.971500	0.010	17.203551
4.971667	0.010	17.180685
4.971833	0.010	17.192560
4.972000	0.010	17.180124
4.972167	0.010	17.158751
4.972333	0.010	17.134235
4.972500	0.010	17.130155
4.972667	0.010	17.108088
4.972833	0.010	17.119387
4.973000	0.010	17.110250
4.973167	0.010	17.108649
4.973333	0.010	17.106434
4.973500	0.010	17.080418
4.973667	0.010	17.070034
4.973833	0.010	17.076310
4.974000	0.010	17.060122
4.974167	0.010	17.072075
4.974333	0.010	17.026751
4.974500	0.010	17.014076
4.974667	0.010	16.993455
4.974833	0.010	16.991552
4.975000	0.010	16.973061
4.975167	0.010	16.958074
4.975333	0.010	16.981245
4.975500	0.010	16.956947
4.975667	0.010	16.941989
4.975833	0.010	16.941517
4.976000	0.010	16.941490
4.976167	0.010	16.923638
4.976333	0.010	16.892154
4.976500	0.010	16.918300
4.976667	0.010	16.915511
4.976833	0.010	16.902666
4.977000	0.010	16.889246
4.977167	0.010	16.868554
4.977333	0.010	16.839740
4.977500	0.010	16.857253
4.977667	0.010	16.858764
4.977833	0.010	16.852329
4.978000	0.010	16.827687
4.978167	0.010	16.830844
4.978333	0.010	16.806474
4.978500	0.010	16.810031
4.978667	0.010	16.787072
4.978833	0.010	16.738913
4.979000	0.010	16.752409
4.979167	0.010	16.752070
4.979333	0.010	16.734301
4.979500	0.010	16.756539
4.979667	0.010	16.717910
4.979833	0.010	16.715093
4.980000	0.010	16.678386
4.980167	0.010	16.682642
4.980333	0.010	16.679417
4.980500	0.010	16.650165
4.980667	0.010	16.683462
4.980833	0.010	16.664673
4.981000	0.010	16.671608
4.981167	0.010	16.663918
4.981333	0.010	16.662314
4.981500	0.010	16.666830
4.981667	0.010	16.673902
4.981833	0.010	16.639080
4.982000	0.010	16.624015
4.982167	0.010	16.609391
4.982333	0.010	16.550355
4.982500	0.010	16.580105
4.982667	0.010	16.568055
4.982833	0.010	16.553278
4.983000	0.010	16.521268
4.983167	0.010	16.561976
4.983333	0.010	16.545253
4.983500	0.010	16.553624
4.983667	0.010	16.536274
4.983833	0.010	16.511767
4.984000	0.010	16.526124
4.984167	0.010	16.465078
4.984333	0.010	16.473023
4.984500	0.010	16.462371
4.984667	0.010	16.455869
4.984833	0.010	16.437236
4.985000	0.010	16.462423
4.985167	0.010	16.462193
4.985333	0.010	16.457665
4.985500	0.010	16.422859
4.985667	0.010	16.402352
4.985833	0.010	16.388093
4.986000	0.010	16.376917
4.986167	0.010	16.384090
4.986333	0.010	16.418171
4.986500	0.010	16.359714
4.986667	0.010	16.333590
4.986833	0.010	16.341418
4.987000	0.010	16.338521
4.987167	0.010	16.349074
4.987333	0.010	16.311877
4.987500	0.010	16.335590
4.987667	0.010	16.320084
4.987833	0.010	16.296887
4.988000	0.010	16.275163
4.988167	0.010	16.275329
4.988333	0.010	16.256744
4.988500	0.010	16.251355
4.988667	0.010	16.246357
4.988833	0.010	16.257168
4.989000	0.010	16.249769
4.989167	0.010	16.225438
4.989333	0.010	16.181293
4.989500	0.010	16.166760
4.989667	0.010	16.186511
4.989833	0.010	16.161785
4.990000	0.010	16.161563
4.990167	0.010	16.170220
4.990333	0.010	16.167917
4.990500	0.010	16.159607
4.990667	0.010	16.123249
4.990833	0.010	16.137572
4.991000	0.010	16.092723
4.991167	0.010	16.141025
4.991333	0.010	16.118649
4.991500	0.010	16.116004
4.991667	0.010	16.110139
4.991833	0.010	16.079691
4.992000	0.010	16.041874
4.992167	0.010	16.051133
4.992333	0.010	16.053791
4.992500	0.010	16.042814
4.992667	0.010	16.025815
4.992833	0.010	16.032394
4.993000	0.010	16.022673
4.993167	0.010	15.999207
4.993333	0.010	16.012045
4.993500	0.010	16.005301
4.993667	0.010	15.969444
4.993833	0.010	15.955883
4.994000	0.010	15.992108
4.994167	0.010	15.960393
4.994333	0.010	15.937763
4.994500	0.010	15.931246
4.994667	0.010	15.927844
4.994833	0.010	15.922512
4.995000	0.010	15.931726
4.995167	0.010	15.909193
4.995333	0.010	15.915322
4.995500	0.010	15.865102
4.995667	0.010	15.898783
4.995833	0.010	15.870109
4.996000	0.010	15.878876
4.996167	0.010	15.831325
4.996333	0.010	15.809263
4.996500	0.010	15.808271
4.996667	0.010	15.802471
4.996833	0.010	15.821083
4.997000	0.010	15.780965
4.997167	0.010	15.767920
4.997333	0.010	15.749747
4.997500	0.010	15.757984
4.997667	0.010	15.745275
4.997833	0.010	15.761673
4.998000	0.010	15.746117
4.998167	0.010	15.734782
4.998333	0.010	15.744826
4.998500	0.010	15.728823
4.998667	0.010	15.704552
4.998833	0.010	15.692175
4.999000	0.010	15.686551
4.999167	0.010	15.695600
4.999333	0.010	15.690937
4.999500	0.010	15.657813
4.999667	0.010	15.654240
4.999833	0.010	15.628756
5.000000	0.010	15.599449
5.000167	0.010	15.627899
5.000333	0.010	15.597248
5.000500	0.010	15.596062
5.000667	0.010	15.619202
5.000833	0.010	15.595939
5.001000	0.010	15.584734
5.001167	0.010	15.599039
5.001333	0.010	15.572823
5.001500	0.010	15.560605
5.001667	0.010	15.549992
5.001833	0.010	15.539223
5.002000	0.010	15.510888
5.002167	0.010	15.518603
5.002333	0.010	15.513028
5.002500	0.010	15.530813
5.002667	0.010	15.525464
5.002833	0.010	15.495216
5.003000	0.010	15.468547
5.003167	0.010	15.455895
5.003333	0.010	15.465598
5.003500	0.010	15.426544
5.003667	0.010	15.428098
5.003833	0.010	15.459704
5.004000	0.010	15.411525
5.004167	0.010	15.414620
5.004333	0.010	15.424417
5.004500	0.010	15.400930
5.004667	0.010	15.453755
5.004833	0.010	15.442397
5.005000	0.010	15.390868
5.005167	0.010	15.389355
5.005333	0.010	15.364516
5.005500	0.010	15.388888
5.005667	0.010	15.396623
5.005833	0.010	15.345180
5.006000	0.010	15.344171
5.006167	0.010	15.302270
5.006333	0.010	15.317250
5.006500	0.010	15.293336
5.006667	0.010	15.278410
5.006833	0.010	15.308764
5.007000	0.010	15.276993
5.007167	0.010	15.296780
5.007333	0.010	15.277026
5.007500	0.010	15.249240
5.007667	0.010	15.224655
5.007833	0.010	15.235283
5.008000	0.010	15.223918
5.008167	0.010	15.231343
5.008333	0.010	15.225738
5.008500	0.010	15.203958
5.008667	0.010	15.185632
5.008833	0.010	15.209520
5.009000	0.010	15.206567
5.009167	0.010	15.193831
5.009333	0.010	15.178581
5.009500	0.010	15.188620
5.009667	0.010	15.150736
5.009833	0.010	15.113192
5.010000	0.010	15.145160
5.010167	0.010	15.110684
5.010333	0.010	15.120284
5.010500	0.010	15.090076
5.010667	0.010	15.095434
5.010833	0.010	15.088106
5.011000	0.010	15.059289
5.011167	0.010	15.082824
5.011333	0.010	15.096584
5.011500	0.010	15.083364
5.011667	0.010	15.081038
5.011833	0.010	15.045819
5.012000	0.010	15.035726
5.012167	0.010	15.039286
5.012333	0.010	14.988086
5.012500	0.010	15.013088
5.012667	0.010	14.999376
5.012833	0.010	14.987842
5.013000	0.010	14.969922
5.013167	0.010	14.990131
5.013333	0.010	14.952545
5.013500	0.010	14.929867
5.013667	0.010	14.913005
5.013833	0.010	14.937121
5.014000	0.010	14.913318
5.014167	0.010	14.928624
5.014333	0.010	14.906841
5.014500	0.010	14.899413
5.014667	0.010	14.861712
5.014833	0.010	14.855198
5.015000	0.010	14.870545
5.015167	0.010	14.846654
5.015333	0.010	14.860845
5.015500	0.010	14.877384
5.015667	0.010	14.829142
5.015833	0.010	14.826625
5.016000	0.010	14.860747
5.016167	0.010	14.838622
5.016333	0.010	14.835985
5.016500	0.010	14.812888
5.016667	0.010	14.799347
5.016833	0.010	14.774880
5.017000	0.010	14.802079
5.017167	0.010	14.825316
5.017333	0.010	14.791433
5.017500	0.010	14.777536
5.017667	0.010	14.756579
5.017833	0.010	14.742578
5.018000	0.010	14.746680
5.018167	0.010	14.764289
5.018333	0.010	14.741946
5.018500	0.010	14.704943
5.018667	0.010	14.684503
5.018833	0.010	14.691499
5.019000	0.010	14.716621
5.019167	0.010	14.718556
5.019333	0.010	14.723728
5.019500	0.010	14.676119
5.019667	0.010	14.631430
5.019833	0.010	14.649829
5.020000	0.010	14.622650
5.020167	0.010	14.617815
5.020333	0.010	14.615714
5.020500	0.010	14.588577
5.020667	0.010	14.603086
5.020833	0.010	14.622464
5.021000	0.010	14.613403
5.021167	0.010	14.579428
5.021333	0.010	14.592936
5.021500	0.010	14.551547
5.021667	0.010	14.555165
5.021833	0.010	14.538245
5.022000	0.010	14.523084
5.022167	0.010	14.509390
5.022333	0.010	14.496281
5.022500	0.010	14.507337
5.022667	0.010	14.531568
5.022833	0.010	14.507709
5.023000	0.010	14.470864
5.023167	0.010	14.485658
5.023333	0.010	14.458763
5.023500	0.010	14.454179
5.023667	0.010	14.460020
5.023833	0.010	14.458022
5.024000	0.010	14.451110
5.024167	0.010	14.417402
5.024333	0.010	14.386029
5.024500	0.010	14.398587
5.024667	0.010	14.424219
5.024833	0.010	14.405639
5.025000	0.010	14.397336
5.025167	0.010	14.380054
5.025333	0.010	14.358892
5.025500	0.010	14.350853
5.025667	0.010	14.336707
5.025833	0.010	14.374507
5.026000	0.010	14.340867
5.026167	0.010	14.353320
5.026333	0.010	14.326346
5.026500	0.010	14.326912
5.026667	0.010	14.312075
5.026833	0.010	14.317084
5.027000	0.010	14.313242
5.027167	0.010	14.314847
5.027333	0.010	14.304187
5.027500	0.010	14.317132
5.027667	0.010	14.275341
5.027833	0.010	14.252772
5.028000	0.010	14.235033
5.028167	0.010	14.253562
5.028333	0.010	14.244015
5.028500	0.010	14.235609
5.028667	0.010	14.243213
5.028833	0.010	14.216804
5.029000	0.010	14.189491
5.029167	0.010	14.192452
5.029333	0.010	14.179593
5.029500	0.010	14.200265
5.029667	0.010	14.167203
5.029833	0.010	14.187147
5.030000	0.010	14.142047
5.030167	0.010	14.172690
5.030333	0.010	14.127100
5.030500	0.010	14.085264
5.030667	0.010	14.116245
5.030833	0.010	14.089379
5.031000	0.010	14.110153
5.031167	0.010	14.076898
5.031333	0.010	14.076683
5.031500	0.010	14.086401
5.031667	0.010	14.064862
5.031833	0.010	14.087237
5.032000	0.010	14.080936
5.032167	0.010	14.080985
5.032333	0.010	14.020397
5.032500	0.010	14.021298
5.032667	0.010	14.038090
5.032833	0.010	14.016585
5.033000	0.010	14.003763
5.033167	0.010	13.980553
5.033333	0.010	13.964443
5.033500	0.010	13.987982
5.033667	0.010	14.015803
5.033833	0.010	13.991023
5.034000	0.010	13.979372
5.034167	0.010	13.985497
5.034333	0.010	13.996370
5.034500	0.010	13.962393
5.034667	0.010	13.927512
5.034833	0.010	13.902481
5.035000	0.010	13.918900
5.035167	0.010	13.903997
5.035333	0.010	13.894903
5.035500	0.010	13.904322
5.035667	0.010	13.904707
5.035833	0.010	13.879223
5.036000	0.010	13.884923
5.036167	0.010	13.881260
5.036333	0.010	13.862106
5.036500	0.010	13.861636
5.036667	0.010	13.859717
5.036833	0.010	13.833282
5.037000	0.010	13.833980
5.037167	0.010	13.801198
5.037333	0.010	13.771083
5.037500	0.010	13.813319
5.037667	0.010	13.790390
5.037833	0.010	13.797986
5.038000	0.010	13.786321
5.038167	0.010	13.775181
5.038333	0.010	13.794782
5.038500	0.010	13.766330
5.038667	0.010	13.766379
5.038833	0.010	13.742747
5.039000	0.010	13.748185
5.039167	0.010	13.740031
5.039333	0.010	13.726715
5.039500	0.010	13.714947
5.039667	0.010	13.689522
5.039833	0.010	13.660125
5.040000	0.010	13.671723
5.040167	0.010	13.671640
5.040333	0.010	13.679502
5.040500	0.010	13.678294
5.040667	0.010	13.651748
5.040833	0.010	13.667992
5.041000	0.010	13.672591
5.041167	0.010	13.646718
5.041333	0.010	13.622976
5.041500	0.010	13.618617
5.041667	0.010	13.602008
5.041833	0.010	13.597297
5.042000	0.010	13.576969
5.042167	0.010	13.568927
5.042333	0.010	13.595919
5.042500	0.010	13.597268
5.042667	0.010	13.563474
5.042833	0.010	13.544694
5.043000	0.010	13.557210
5.043167	0.010	13.531174
5.043333	0.010	13.533099
5.043500	0.010	13.534882
5.043667	0.010	13.526683
5.043833	0.010	13.521470
5.044000	0.010	13.534008
5.044167	0.010	13.515747
5.044333	0.010	13.515794
5.044500	0.010	13.491290
5.044667	0.010	13.467403
5.044833	0.010	13.472617
5.045000	0.010	13.468985
5.045167	0.010	13.422589
5.045333	0.010	13.439197
5.045500	0.010	13.435044
5.045667	0.010	13.444653
5.045833	0.010	13.407575
5.046000	0.010	13.426536
5.046167	0.010	13.403027
5.046333	0.010	13.399116
5.046500	0.010	13.415780
5.046667	0.010	13.386359
5.046833	0.010	13.364672
5.047000	0.010	13.360417
5.047167	0.010	13.340101
5.047333	0.010	13.346242
5.047500	0.010	13.361181
5.047667	0.010	13.347342
5.047833	0.010	13.330922
5.048000	0.010	13.334296
5.048167	0.010	13.303248
5.048333	0.010	13.282866
5.048500	0.010	13.282593
5.048667	0.010	13.280736
5.048833	0.010	13.258135
5.049000	0.010	13.282354
5.049167	0.010	13.242971
5.049333	0.010	13.249594
5.049500	0.010	13.229510
5.049667	0.010	13.235748
5.049833	0.010	13.246414
5.050000	0.010	13.254379
5.050167	0.010	13.227214
5.050333	0.010	13.218884
5.050500	0.010	13.241515
5.050667	0.010	13.221562
5.050833	0.010	13.190954
5.051000	0.010	13.204760
5.051167	0.010	13.171325
5.051333	0.010	13.179629
5.051500	0.010	13.199021
5.051667	0.010	13.189928
