Potential/V	Current/A
0.964	-1.471e-5
0.965	-1.481e-5
0.966	-1.492e-5
0.967	-1.504e-5
0.968	-1.517e-5
0.969	-1.530e-5
0.970	-1.544e-5
0.971	-1.559e-5
0.972	-1.574e-5
0.973	-1.590e-5
0.974	-1.606e-5
0.975	-1.623e-5
0.976	-1.641e-5
0.977	-1.659e-5
0.978	-1.678e-5
0.979	-1.698e-5
0.980	-1.719e-5
0.981	-1.740e-5
0.982	-1.762e-5
0.983	-1.785e-5
0.984	-1.808e-5
0.985	-1.833e-5
0.986	-1.858e-5
0.987	-1.884e-5
0.988	-1.912e-5
0.989	-1.938e-5
0.990	-1.965e-5
0.991	-1.994e-5
0.992	-2.023e-5
0.993	-2.054e-5
0.994	-2.084e-5
0.995	-2.116e-5
0.996	-2.148e-5
0.997	-2.179e-5
0.998	-2.213e-5
0.999	-2.245e-5
1.000	-2.278e-5
1.001	-2.313e-5
1.002	-2.347e-5
1.003	-2.381e-5
1.004	-2.415e-5
1.005	-2.448e-5
1.006	-2.482e-5
1.007	-2.515e-5
1.008	-2.548e-5
1.009	-2.580e-5
1.010	-2.612e-5
1.011	-2.644e-5
1.012	-2.675e-5
1.013	-2.706e-5
1.014	-2.735e-5
1.015	-2.765e-5
1.016	-2.792e-5
1.017	-2.820e-5
1.018	-2.846e-5
1.019	-2.871e-5
1.020	-2.895e-5
1.021	-2.918e-5
1.022	-2.939e-5
1.023	-2.960e-5
1.024	-2.981e-5
1.025	-3.000e-5
1.026	-3.016e-5
1.027	-3.031e-5
1.028	-3.047e-5
1.029	-3.058e-5
1.030	-3.071e-5
1.031	-3.081e-5
1.032	-3.090e-5
1.033	-3.099e-5
1.034	-3.104e-5
1.035	-3.110e-5
1.036	-3.115e-5
1.037	-3.117e-5
1.038	-3.120e-5
1.039	-3.120e-5
1.040	-3.119e-5
1.041	-3.118e-5
1.042	-3.114e-5
1.043	-3.111e-5
1.044	-3.107e-5
1.045	-3.101e-5
1.046	-3.095e-5
1.047	-3.088e-5
1.048	-3.081e-5
1.049	-3.072e-5
1.050	-3.063e-5
1.051	-3.054e-5
1.052	-3.044e-5
1.053	-3.033e-5
1.054	-3.022e-5
1.055	-3.011e-5
1.056	-2.999e-5
1.057	-2.987e-5
1.058	-2.975e-5
1.059	-2.962e-5
1.060	-2.949e-5
1.061	-2.936e-5
1.062	-2.922e-5
1.063	-2.910e-5
1.064	-2.896e-5
1.065	-2.883e-5
1.066	-2.869e-5
1.067	-2.855e-5
1.068	-2.843e-5
1.069	-2.828e-5
1.070	-2.814e-5
1.071	-2.801e-5
1.072	-2.787e-5
1.073	-2.774e-5
1.074	-2.760e-5
1.075	-2.747e-5
1.076	-2.735e-5
1.077	-2.720e-5
1.078	-2.708e-5
1.079	-2.695e-5
1.080	-2.682e-5
1.081	-2.670e-5
1.082	-2.657e-5
1.083	-2.645e-5
1.084	-2.634e-5
1.085	-2.621e-5
1.086	-2.610e-5
1.087	-2.597e-5
1.088	-2.586e-5
1.089	-2.576e-5
1.090	-2.564e-5
1.091	-2.554e-5
1.092	-2.543e-5
1.093	-2.532e-5
1.094	-2.522e-5
1.095	-2.512e-5
1.096	-2.502e-5
1.097	-2.492e-5
1.098	-2.482e-5
1.099	-2.473e-5
1.100	-2.464e-5
1.101	-2.454e-5
1.102	-2.445e-5
1.103	-2.438e-5
1.104	-2.428e-5
1.105	-2.420e-5
1.106	-2.411e-5
1.107	-2.403e-5
1.108	-2.396e-5
1.109	-2.387e-5
1.110	-2.380e-5
1.111	-2.373e-5
1.112	-2.364e-5
1.113	-2.359e-5
1.114	-2.351e-5
1.115	-2.344e-5
1.116	-2.338e-5
1.117	-2.330e-5
1.118	-2.323e-5
1.119	-2.317e-5
1.120	-2.310e-5
1.121	-2.305e-5
1.122	-2.298e-5
1.123	-2.293e-5
1.124	-2.288e-5
1.125	-2.281e-5
1.126	-2.277e-5
1.127	-2.272e-5
1.128	-2.267e-5
1.129	-2.262e-5
1.130	-2.257e-5
1.131	-2.253e-5
1.132	-2.248e-5
1.133	-2.243e-5
1.134	-2.240e-5
1.135	-2.236e-5
1.136	-2.232e-5
1.137	-2.228e-5
1.138	-2.225e-5
1.139	-2.221e-5
1.140	-2.218e-5
1.141	-2.214e-5
1.142	-2.211e-5
1.143	-2.208e-5
1.144	-2.205e-5
1.145	-2.203e-5
1.146	-2.200e-5
1.147	-2.197e-5
1.148	-2.195e-5
1.149	-2.192e-5
1.150	-2.190e-5
1.151	-2.189e-5
1.152	-2.186e-5
1.153	-2.185e-5
1.154	-2.183e-5
1.155	-2.181e-5
1.156	-2.181e-5
1.157	-2.178e-5
1.158	-2.178e-5
1.159	-2.176e-5
1.160	-2.175e-5
