Potential/V	Current/A
0.857	-2.705e-5
0.858	-2.704e-5
0.859	-2.703e-5
0.860	-2.702e-5
0.861	-2.700e-5
0.862	-2.700e-5
0.863	-2.699e-5
0.864	-2.698e-5
0.865	-2.697e-5
0.866	-2.696e-5
0.867	-2.695e-5
0.868	-2.695e-5
0.869	-2.693e-5
0.870	-2.693e-5
0.871	-2.692e-5
0.872	-2.691e-5
0.873	-2.690e-5
0.874	-2.689e-5
0.875	-2.688e-5
0.876	-2.687e-5
0.877	-2.687e-5
0.878	-2.685e-5
0.879	-2.685e-5
0.880	-2.684e-5
0.881	-2.683e-5
0.882	-2.683e-5
0.883	-2.682e-5
0.884	-2.681e-5
0.885	-2.680e-5
0.886	-2.679e-5
0.887	-2.680e-5
0.888	-2.678e-5
0.889	-2.678e-5
0.890	-2.677e-5
0.891	-2.676e-5
0.892	-2.676e-5
0.893	-2.675e-5
0.894	-2.675e-5
0.895	-2.674e-5
0.896	-2.673e-5
0.897	-2.674e-5
0.898	-2.672e-5
0.899	-2.672e-5
0.900	-2.672e-5
0.901	-2.670e-5
0.902	-2.671e-5
0.903	-2.670e-5
0.904	-2.669e-5
0.905	-2.670e-5
0.906	-2.669e-5
0.907	-2.668e-5
0.908	-2.668e-5
0.909	-2.667e-5
0.910	-2.667e-5
0.911	-2.667e-5
0.912	-2.667e-5
0.913	-2.666e-5
0.914	-2.666e-5
0.915	-2.666e-5
0.916	-2.665e-5
0.917	-2.665e-5
0.918	-2.665e-5
0.919	-2.665e-5
0.920	-2.665e-5
0.921	-2.665e-5
0.922	-2.665e-5
0.923	-2.664e-5
0.924	-2.665e-5
0.925	-2.664e-5
0.926	-2.664e-5
0.927	-2.665e-5
0.928	-2.664e-5
0.929	-2.664e-5
0.930	-2.664e-5
0.931	-2.664e-5
0.932	-2.665e-5
0.933	-2.664e-5
0.934	-2.665e-5
0.935	-2.665e-5
0.936	-2.664e-5
0.937	-2.666e-5
0.938	-2.665e-5
0.939	-2.666e-5
0.940	-2.666e-5
0.941	-2.666e-5
0.942	-2.667e-5
0.943	-2.667e-5
0.944	-2.667e-5
0.945	-2.668e-5
0.946	-2.667e-5
0.947	-2.668e-5
0.948	-2.668e-5
0.949	-2.669e-5
0.950	-2.669e-5
0.951	-2.669e-5
0.952	-2.670e-5
0.953	-2.670e-5
0.954	-2.671e-5
0.955	-2.671e-5
0.956	-2.671e-5
0.957	-2.672e-5
0.958	-2.672e-5
0.959	-2.672e-5
0.960	-2.673e-5
0.961	-2.673e-5
0.962	-2.674e-5
0.963	-2.673e-5
0.964	-2.674e-5
0.965	-2.674e-5
0.966	-2.674e-5
0.967	-2.674e-5
0.968	-2.674e-5
0.969	-2.674e-5
0.970	-2.674e-5
0.971	-2.674e-5
0.972	-2.674e-5
0.973	-2.674e-5
0.974	-2.674e-5
0.975	-2.674e-5
0.976	-2.672e-5
0.977	-2.673e-5
0.978	-2.672e-5
0.979	-2.671e-5
0.980	-2.671e-5
0.981	-2.669e-5
0.982	-2.669e-5
0.983	-2.668e-5
0.984	-2.667e-5
0.985	-2.666e-5
0.986	-2.664e-5
0.987	-2.664e-5
0.988	-2.662e-5
0.989	-2.661e-5
0.990	-2.659e-5
0.991	-2.658e-5
0.992	-2.656e-5
0.993	-2.654e-5
0.994	-2.652e-5
0.995	-2.651e-5
0.996	-2.649e-5
0.997	-2.647e-5
0.998	-2.645e-5
0.999	-2.643e-5
1.000	-2.641e-5
1.001	-2.639e-5
1.002	-2.638e-5
1.003	-2.635e-5
1.004	-2.634e-5
1.005	-2.632e-5
1.006	-2.629e-5
1.007	-2.628e-5
1.008	-2.625e-5
1.009	-2.624e-5
1.010	-2.622e-5
1.011	-2.619e-5
1.012	-2.618e-5
1.013	-2.616e-5
1.014	-2.614e-5
1.015	-2.613e-5
1.016	-2.610e-5
1.017	-2.609e-5
1.018	-2.607e-5
1.019	-2.605e-5
1.020	-2.605e-5
1.021	-2.602e-5
1.022	-2.602e-5
1.023	-2.601e-5
1.024	-2.600e-5
1.025	-2.599e-5
1.026	-2.597e-5
1.027	-2.597e-5
1.028	-2.596e-5
1.029	-2.595e-5
1.030	-2.594e-5
1.031	-2.593e-5
1.032	-2.593e-5
1.033	-2.592e-5
1.034	-2.591e-5
1.035	-2.591e-5
1.036	-2.590e-5
1.037	-2.590e-5
1.038	-2.590e-5
1.039	-2.590e-5
1.040	-2.589e-5
1.041	-2.589e-5
1.042	-2.589e-5
1.043	-2.589e-5
1.044	-2.589e-5
1.045	-2.589e-5
1.046	-2.589e-5
1.047	-2.590e-5
1.048	-2.589e-5
1.049	-2.590e-5
1.050	-2.590e-5
1.051	-2.589e-5
1.052	-2.591e-5
1.053	-2.590e-5
1.054	-2.591e-5
1.055	-2.591e-5
1.056	-2.590e-5
1.057	-2.592e-5
1.058	-2.592e-5
1.059	-2.592e-5
1.060	-2.593e-5
1.061	-2.592e-5
1.062	-2.595e-5
1.063	-2.595e-5
1.064	-2.595e-5
1.065	-2.596e-5
1.066	-2.596e-5
1.067	-2.597e-5
1.068	-2.597e-5
1.069	-2.598e-5
1.070	-2.599e-5
1.071	-2.599e-5
1.072	-2.600e-5
1.073	-2.601e-5
1.074	-2.601e-5
1.075	-2.603e-5
1.076	-2.603e-5
1.077	-2.604e-5
1.078	-2.605e-5
1.079	-2.606e-5
1.080	-2.606e-5
1.081	-2.607e-5
1.082	-2.608e-5
1.083	-2.609e-5
1.084	-2.611e-5
1.085	-2.611e-5
1.086	-2.612e-5
1.087	-2.614e-5
1.088	-2.614e-5
1.089	-2.616e-5
1.090	-2.616e-5
1.091	-2.617e-5
1.092	-2.619e-5
1.093	-2.619e-5
1.094	-2.621e-5
1.095	-2.622e-5
1.096	-2.622e-5
1.097	-2.624e-5
1.098	-2.625e-5
1.099	-2.626e-5
1.100	-2.628e-5
1.101	-2.628e-5
1.102	-2.630e-5
1.103	-2.631e-5
1.104	-2.632e-5
1.105	-2.634e-5
1.106	-2.634e-5
1.107	-2.636e-5
1.108	-2.638e-5
1.109	-2.638e-5
1.110	-2.640e-5
1.111	-2.641e-5
1.112	-2.643e-5
1.113	-2.644e-5
1.114	-2.646e-5
1.115	-2.647e-5
1.116	-2.649e-5
